customer_id,gender,age,city,state,region,signup_date,tenure_months,plan_id,contract_type,payment_method,device_type,churn,transaction_frequency,monthly_revenue,late_payment_days,complaint_count,data_used_total,churn_probability,revenue_at_risk,segment_cluster,segment_name
147,Male,31,San Francisco,CA,West,2019-04-02,70,P010,24 Month,Credit Card,Smartphone,0,25,1918.43,44,2.0,1497.58,0.7170105766761099,1375.5346006127495,1,Premium Loyalists
148,Female,42,New York,NY,East,2016-12-01,98,P004,12 Month,Debit Card,Smartphone,0,25,672.65,28,5.0,513.76,0.4178058235625527,281.03708721935106,0,Growth Customers
149,Male,33,New York,NY,East,2014-10-07,120,P011,24 Month,Bank Transfer,Tablet,0,17,2725.39,0,1.0,1526.8799999999999,0.16535892783907086,450.6675683433253,1,Premium Loyalists
150,Male,53,Atlanta,GA,South,2017-12-10,85,P013,Month-to-Month,Cash,5G Device,0,21,1596.41,2,3.0,579.47,0.5128138990161344,818.6612365283471,0,Growth Customers
151,Female,20,Kansas City,MO,Central,2019-06-05,67,P006,Month-to-Month,Credit Card,Smartphone,0,24,1527.71,48,2.0,1022.17,0.7231158600298472,1104.7113305261978,2,High-Value At Risk
152,Female,49,New York,NY,East,2019-05-06,68,P004,12 Month,Wallet,Smartphone,0,25,910.24,0,2.0,543.22,0.7233025450614889,658.3789086167696,2,High-Value At Risk
153,Male,54,Boston,MA,East,2018-06-21,79,P006,Month-to-Month,Cash,Smartphone,0,17,1099.57,0,0.0,726.7,0.5857184184894144,644.0384014184053,2,High-Value At Risk
154,Female,43,Cincinnati,OH,Central,2016-10-25,99,P004,12 Month,Bank Transfer,Smartphone,0,23,723.69,11,1.0,453.08,0.35178570744574117,254.58379862140845,3,Budget Customers
155,Male,50,Dallas,TX,South,2015-11-07,111,P005,24 Month,Credit Card,Smartphone,0,21,895.29,3,0.0,606.38,0.2302039793051143,206.09932063207577,3,Budget Customers
156,Female,30,Los Angeles,CA,West,2016-10-23,99,P007,12 Month,Credit Card,5G Device,0,26,2079.42,0,2.0,1642.78,0.41302189693839086,858.8459929316288,1,Premium Loyalists
157,Male,27,Houston,TX,South,2014-09-20,120,P004,12 Month,Credit Card,Smartphone,0,23,892.71,0,2.0,465.56,0.17127701151700353,152.90070095134422,3,Budget Customers
158,Female,43,Chicago,IL,North,2018-07-23,78,P010,24 Month,Wallet,5G Device,0,28,3014.28,20,3.0,1939.93,0.6419554663055889,1935.0335229756106,1,Premium Loyalists
159,Female,29,Cincinnati,OH,Central,2019-11-26,62,P015,24 Month,Credit Card,Smartphone,0,20,2927.93,42,2.0,2227.03,0.8003170180693143,2343.2722067156874,1,Premium Loyalists
160,Female,42,Portland,OR,West,2018-01-26,84,P006,Month-to-Month,Credit Card,Smartphone,0,22,1832.73,5,2.0,719.7,0.5096350489935341,934.0234433419197,2,High-Value At Risk
161,Male,42,Detroit,MI,Central,2016-02-29,107,P012,24 Month,Bank Transfer,Smartphone,0,24,4671.03,6,4.0,3282.77,0.36455757988558934,1702.8593923729843,1,Premium Loyalists
162,Female,37,Seattle,WA,North,2017-12-31,85,P002,Month-to-Month,Credit Card,Feature Phone,0,19,254.77,14,5.0,163.31,0.5690286227549679,144.97142221928317,0,Growth Customers
163,Male,42,Washington,DC,East,2016-11-06,99,P003,12 Month,Cash,Smartphone,0,19,512.24,32,3.0,334.75,0.36789801920727233,188.45208135873318,0,Growth Customers
164,Male,46,Boston,MA,East,2019-03-20,70,P007,12 Month,Cash,Smartphone,0,26,2906.91,74,3.0,1684.22,0.6839592801645301,1988.2080711030742,1,Premium Loyalists
165,Female,37,Miami,FL,South,2014-11-02,120,P003,12 Month,Credit Card,Tablet,0,18,387.28,72,3.0,240.05,0.16084532725798206,62.29217834047129,0,Growth Customers
166,Male,32,Los Angeles,CA,West,2018-03-13,82,P005,24 Month,Debit Card,Smartphone,0,22,1184.01,25,0.0,508.63,0.5095140422600295,603.2697211762975,2,High-Value At Risk
167,Female,49,Dallas,TX,South,2015-12-23,109,P014,12 Month,Credit Card,Tablet,0,20,1924.05,0,2.0,2055.56,0.3478218665069247,669.2266622526485,1,Premium Loyalists
168,Female,42,Minneapolis,MN,North,2014-03-13,120,P001,Month-to-Month,Debit Card,Tablet,0,20,252.9,0,2.0,106.48,0.17117295957429252,43.28964147633858,3,Budget Customers
169,Male,44,Detroit,MI,Central,2017-07-13,90,P013,Month-to-Month,Credit Card,Smartphone,0,23,1134.37,0,5.0,1010.63,0.5531727989571811,627.5026279530574,0,Growth Customers
170,Female,46,Seattle,WA,North,2019-11-25,62,P002,Month-to-Month,Credit Card,Smartphone,0,22,313.46,44,0.0,194.04,0.7374088576381028,231.1481805152397,2,High-Value At Risk
171,Male,40,New York,NY,East,2019-04-28,69,P014,12 Month,Debit Card,Smartphone,0,17,1683.49,0,3.0,1197.93,0.7431069028807593,1251.0130399307295,2,High-Value At Risk
172,Female,34,Los Angeles,CA,West,2018-08-31,77,P003,12 Month,Debit Card,Tablet,0,20,471.06,0,0.0,316.12,0.6030773720696943,284.08562688715017,2,High-Value At Risk
173,Male,30,Cincinnati,OH,Central,2015-01-19,120,P015,24 Month,Debit Card,Feature Phone,0,28,4563.55,14,0.0,5034.7699999999995,0.33480385667443385,1527.8941401266127,1,Premium Loyalists
174,Female,37,Nashville,TN,Central,2015-03-08,119,P006,Month-to-Month,Cash,Smartphone,0,19,922.94,29,3.0,710.45,0.19158352162112657,176.82009544500258,0,Growth Customers
175,Male,44,Chicago,IL,North,2014-05-03,120,P007,12 Month,Credit Card,Smartphone,0,24,2158.58,7,4.0,1272.8,0.19234517371939186,415.1924450872049,1,Premium Loyalists
176,Male,45,Chicago,IL,North,2017-08-03,90,P014,12 Month,Bank Transfer,Smartphone,0,18,1732.27,40,1.0,1391.5,0.47861841563631474,829.0963228543189,1,Premium Loyalists
177,Male,40,Nashville,TN,Central,2016-05-27,104,P006,Month-to-Month,Debit Card,Tablet,0,13,857.51,11,2.0,393.22,0.29943110675032153,256.76516834946824,3,Budget Customers
178,Non-binary,43,Nashville,TN,Central,2019-08-13,65,P001,Month-to-Month,Credit Card,Smartphone,0,25,256.14,41,3.0,120.27,0.7409051921614725,189.77545592023958,2,High-Value At Risk
179,Female,24,Atlanta,GA,South,2016-12-16,97,P002,Month-to-Month,Wallet,5G Device,0,26,348.41,6,2.0,220.98,0.3881218588137975,135.2255368293152,3,Budget Customers
180,Female,32,Boston,MA,East,2015-06-24,115,P002,Month-to-Month,Credit Card,Smartphone,0,17,237.02,23,3.0,128.99,0.21160566766999056,50.15477535114116,0,Growth Customers
181,Female,47,Boston,MA,East,2017-02-14,95,P006,Month-to-Month,Credit Card,Tablet,0,16,1043.24,75,2.0,602.38,0.37485650169068546,391.06529682379073,3,Budget Customers
182,Female,27,Detroit,MI,Central,2014-08-22,120,P001,Month-to-Month,Debit Card,Smartphone,0,12,110.62,36,4.0,65.84,0.17888364548864924,19.78810886395438,0,Growth Customers
183,Female,40,Kansas City,MO,Central,2014-12-20,120,P003,12 Month,Bank Transfer,Smartphone,0,18,269.54,38,1.0,211.63,0.1573091041451853,42.401095931293256,3,Budget Customers
184,Male,39,Los Angeles,CA,West,2019-04-25,69,P002,Month-to-Month,Credit Card,Smartphone,0,28,368.17,53,1.0,260.12,0.6786593086240222,249.86199765610627,2,High-Value At Risk
185,Female,37,Portland,OR,West,2015-03-27,118,P001,Month-to-Month,Credit Card,Smartphone,0,18,195.52,12,3.0,90.79,0.191186152417672,37.38071652070323,0,Growth Customers
186,Female,47,Charlotte,NC,South,2018-11-22,74,P003,12 Month,Credit Card,5G Device,0,15,400.13,24,3.0,293.59,0.6663014810941735,266.6072116302117,2,High-Value At Risk
187,Male,41,Washington,DC,East,2019-09-01,64,P006,Month-to-Month,Bank Transfer,Tablet,0,14,766.3299999999999,0,1.0,428.68,0.7468787363715942,572.3555820436437,2,High-Value At Risk
188,Male,22,Chicago,IL,North,2014-05-19,120,P004,12 Month,Credit Card,Smartphone,0,26,890.5799999999999,5,4.0,664.6,0.19950331347888284,177.67366091802347,0,Growth Customers
189,Female,45,Boston,MA,East,2014-12-10,120,P009,12 Month,Bank Transfer,Smartphone,0,25,1971.75,27,1.0,1018.78,0.15271425255528212,301.11432747587753,3,Budget Customers
190,Male,31,Los Angeles,CA,West,2016-06-01,104,P009,12 Month,Credit Card,Smartphone,0,19,1116.15,46,3.0,595.76,0.3006194459846239,335.536394635738,0,Growth Customers
191,Female,20,Denver,CO,North,2016-11-27,98,P001,Month-to-Month,Bank Transfer,Tablet,0,22,202.0,46,1.0,115.9,0.34121293757002674,68.9250133891454,3,Budget Customers
192,Male,48,Cincinnati,OH,Central,2019-01-31,72,P007,12 Month,Credit Card,Smartphone,0,18,1168.8,0,1.0,1151.7,0.7111322146219073,831.1713324500853,2,High-Value At Risk
193,Male,23,Denver,CO,North,2017-03-18,94,P009,12 Month,Debit Card,Smartphone,0,14,1024.88,0,2.0,799.39,0.44649145686157343,457.60016430828944,2,High-Value At Risk
194,Female,33,Miami,FL,South,2015-11-10,111,P004,12 Month,Credit Card,Smartphone,0,31,1125.81,0,0.0,751.0,0.23252607952154972,261.7801855861559,3,Budget Customers
195,Male,42,Boston,MA,East,2015-06-29,115,P002,Month-to-Month,Debit Card,5G Device,0,25,344.65,21,1.0,248.10999999999999,0.1974408695129012,68.0479956776214,3,Budget Customers
196,Male,37,Philadelphia,PA,East,2015-09-24,112,P011,24 Month,Bank Transfer,Smartphone,0,31,4852.71,18,3.0,2003.75,0.1902000641383443,922.9857532447849,1,Premium Loyalists
197,Female,30,San Francisco,CA,West,2014-02-19,120,P003,12 Month,Credit Card,5G Device,0,20,626.48,23,2.0,260.38,0.16112877926693037,100.94395763514653,3,Budget Customers
198,Female,25,Philadelphia,PA,East,2018-12-14,73,P002,Month-to-Month,Debit Card,5G Device,0,23,334.37,6,0.0,209.73000000000002,0.6424333384075962,214.81043536334795,2,High-Value At Risk
199,Male,28,Philadelphia,PA,East,2019-08-30,65,P006,Month-to-Month,Debit Card,Smartphone,0,17,851.55,0,2.0,555.07,0.754737719290278,642.6969048616362,2,High-Value At Risk
200,Male,24,Minneapolis,MN,North,2017-11-02,87,P001,Month-to-Month,Credit Card,Smartphone,0,23,246.89000000000001,31,0.0,143.07999999999998,0.4622235929330524,114.11838285924131,3,Budget Customers
201,Female,36,Dallas,TX,South,2017-09-22,88,P006,Month-to-Month,Wallet,5G Device,0,17,873.22,90,4.0,565.48,0.4833482914645113,422.0693950726406,0,Growth Customers
202,Female,31,Seattle,WA,North,2015-01-25,120,P002,Month-to-Month,Debit Card,Smartphone,0,28,425.89,18,2.0,258.42,0.1688621509568605,71.91670147101732,3,Budget Customers
203,Female,20,San Diego,CA,West,2016-07-22,102,P001,Month-to-Month,Credit Card,Smartphone,0,11,127.53999999999999,28,1.0,43.09,0.304778013186712,38.871387801833244,3,Budget Customers
204,Male,34,St. Louis,MO,Central,2018-06-26,79,P004,12 Month,Credit Card,5G Device,0,22,763.71,0,2.0,402.41,0.6000726516701634,458.28148480702055,2,High-Value At Risk
205,Male,30,Boston,MA,East,2014-04-02,120,P001,Month-to-Month,Credit Card,Tablet,0,15,204.15,13,1.0,54.37,0.15793206784827915,32.24183165122619,3,Budget Customers
206,Male,41,San Diego,CA,West,2016-02-27,107,P002,Month-to-Month,Credit Card,5G Device,0,19,277.28000000000003,43,1.0,160.51999999999998,0.252624854629226,70.0478196915918,3,Budget Customers
207,Male,43,Cincinnati,OH,Central,2018-12-17,73,P013,Month-to-Month,Credit Card,5G Device,0,22,1074.25,9,3.0,609.15,0.6785968349704834,728.9826499670418,2,High-Value At Risk
208,Female,55,Nashville,TN,Central,2015-04-21,118,P010,24 Month,Credit Card,Tablet,0,23,2490.79,21,2.0,1789.21,0.2061364562751167,513.442623925498,1,Premium Loyalists
209,Male,46,Denver,CO,North,2015-11-17,111,P001,Month-to-Month,Credit Card,Tablet,0,24,323.31,45,3.0,127.8,0.23319240559322485,75.39343665234553,0,Growth Customers
210,Female,24,St. Louis,MO,Central,2019-05-25,68,P015,24 Month,Credit Card,Smartphone,0,17,2703.29,32,3.0,2623.8,0.8010879295437545,2165.572989056336,1,Premium Loyalists
211,Female,18,Baltimore,MD,East,2015-11-27,110,P012,24 Month,Credit Card,Tablet,0,24,4818.39,38,1.0,3492.8,0.29089772388251967,1401.658683778294,1,Premium Loyalists
212,Female,18,St. Louis,MO,Central,2015-07-25,114,P005,24 Month,Credit Card,Tablet,0,21,1077.38,26,2.0,496.25,0.20207736327028644,217.71410964014123,3,Budget Customers
213,Male,31,Phoenix,AZ,West,2016-06-27,103,P001,Month-to-Month,Credit Card,Smartphone,0,18,194.19,43,2.0,80.72,0.299958294220353,58.24890115465034,3,Budget Customers
214,Female,18,Boston,MA,East,2015-12-20,110,P005,24 Month,Bank Transfer,5G Device,0,27,1044.94,0,2.0,800.88,0.2707080111484605,282.87362916947234,3,Budget Customers
215,Female,30,Cincinnati,OH,Central,2017-07-19,90,P003,12 Month,Bank Transfer,Smartphone,0,21,404.19,69,2.0,282.16,0.4397911672004584,177.75919187075328,2,High-Value At Risk
216,Female,38,Baltimore,MD,East,2015-02-21,120,P005,24 Month,Credit Card,Smartphone,0,24,946.57,41,5.0,529.87,0.18571535759416644,175.79258603791013,0,Growth Customers
217,Male,31,Washington,DC,East,2015-09-09,113,P014,12 Month,Cash,Smartphone,0,19,1886.3400000000001,8,2.0,1493.63,0.2570156720301292,484.81894277731396,1,Premium Loyalists
218,Male,42,New York,NY,East,2017-03-01,95,P005,24 Month,Debit Card,Smartphone,0,21,984.85,71,1.0,685.46,0.3744872805354629,368.81379823535065,3,Budget Customers
219,Female,30,Detroit,MI,Central,2019-11-02,62,P003,12 Month,Debit Card,Smartphone,0,30,696.81,0,4.0,345.42,0.7914769931129982,551.5090835710682,2,High-Value At Risk
220,Male,28,Los Angeles,CA,West,2016-01-03,109,P009,12 Month,Credit Card,Smartphone,0,21,1239.71,32,1.0,818.0699999999999,0.24826761384978915,307.7798435657221,3,Budget Customers
221,Male,60,San Francisco,CA,West,2016-08-14,102,P004,12 Month,Credit Card,Smartphone,0,16,644.59,45,2.0,310.58,0.3073593146653307,198.12074064012552,3,Budget Customers
222,Male,38,Detroit,MI,Central,2016-09-26,100,P010,24 Month,Wallet,5G Device,0,18,1588.75,12,1.0,983.35,0.34474324253086447,547.710826570911,3,Budget Customers
223,Female,39,Washington,DC,East,2015-04-17,118,P015,24 Month,Cash,Smartphone,0,14,2553.67,0,3.0,1836.93,0.22449309720163943,573.2812875309106,1,Premium Loyalists
224,Female,49,Nashville,TN,Central,2015-07-18,115,P012,24 Month,Cash,Smartphone,0,23,4653.51,68,1.0,2656.99,0.18190782173347067,846.5098675149231,1,Premium Loyalists
225,Male,49,Washington,DC,East,2019-08-17,65,P002,Month-to-Month,Credit Card,5G Device,0,18,280.59,33,0.0,195.66,0.71502039036131,200.62757133147997,2,High-Value At Risk
226,Female,33,Denver,CO,North,2015-08-09,114,P002,Month-to-Month,Credit Card,Smartphone,0,23,377.65999999999997,0,1.0,221.41,0.20965428218145923,79.17803620864989,3,Budget Customers
227,Male,52,Boston,MA,East,2019-07-30,66,P013,Month-to-Month,Debit Card,Tablet,0,28,1904.89,37,1.0,1033.3,0.7093503578343091,1351.2344031349971,1,Premium Loyalists
228,Female,32,Phoenix,AZ,West,2015-11-24,110,P008,24 Month,Debit Card,5G Device,0,24,2440.82,0,2.0,2097.62,0.31468854918482025,768.098104621293,1,Premium Loyalists
229,Female,51,St. Louis,MO,Central,2015-02-06,120,P001,Month-to-Month,Debit Card,Smartphone,0,17,156.03,43,6.0,117.3,0.19580884776130855,30.552054516196975,0,Growth Customers
230,Male,22,Portland,OR,West,2019-02-04,71,P003,12 Month,Bank Transfer,5G Device,0,21,447.0,41,3.0,282.64,0.686553675399774,306.88949290369897,2,High-Value At Risk
231,Male,34,Houston,TX,South,2019-05-06,68,P010,24 Month,Cash,Feature Phone,0,26,3003.38,15,1.0,1572.5,0.692749181583957,2080.589036985625,1,Premium Loyalists
232,Male,41,Portland,OR,West,2014-09-30,120,P013,Month-to-Month,Debit Card,Smartphone,0,24,1552.6100000000001,0,2.0,858.42,0.172702948873545,268.1403254505547,3,Budget Customers
233,Female,43,Dallas,TX,South,2018-05-14,80,P009,12 Month,Bank Transfer,5G Device,0,20,995.44,16,6.0,887.52,0.6682888650940549,665.2414678692261,0,Growth Customers
234,Female,27,Atlanta,GA,South,2014-08-14,120,P007,12 Month,Wallet,5G Device,0,24,1914.79,0,3.0,1415.3999999999999,0.20378099162209232,390.19780494806616,1,Premium Loyalists
235,Female,18,San Diego,CA,West,2019-09-05,64,P004,12 Month,Bank Transfer,Feature Phone,0,22,807.72,35,2.0,488.81,0.7463082201688326,602.8080755947694,2,High-Value At Risk
236,Female,44,Chicago,IL,North,2017-12-21,85,P001,Month-to-Month,Credit Card,Tablet,0,18,221.81,0,0.0,96.55,0.4997880473539468,110.85798678357894,2,High-Value At Risk
237,Male,35,Phoenix,AZ,West,2015-10-06,112,P003,12 Month,Cash,Smartphone,0,19,440.42,49,1.0,256.35,0.20799229028055383,91.60396448536152,3,Budget Customers
238,Female,33,Charlotte,NC,South,2016-01-12,109,P003,12 Month,Credit Card,Tablet,0,24,556.0699999999999,1,0.0,380.07,0.24574130212214593,136.64936587106166,3,Budget Customers
239,Male,60,Boston,MA,East,2017-08-12,89,P013,Month-to-Month,Credit Card,Smartphone,0,26,1898.1,0,3.0,814.22,0.4724851977038167,896.8241537616144,1,Premium Loyalists
240,Male,34,New York,NY,East,2018-02-04,84,P007,12 Month,Debit Card,5G Device,0,17,1651.29,13,2.0,981.1999999999999,0.5424942092144408,895.8152627337139,2,High-Value At Risk
241,Female,31,Detroit,MI,Central,2016-04-05,106,P003,12 Month,Credit Card,Smartphone,0,25,612.54,96,3.0,344.09000000000003,0.2616475373554581,160.2695825317123,0,Growth Customers
242,Female,18,Detroit,MI,Central,2017-11-23,86,P004,12 Month,Credit Card,5G Device,0,17,584.53,152,1.0,393.18,0.429707915772481,251.17716800648833,3,Budget Customers
243,Male,24,Houston,TX,South,2015-03-13,119,P003,12 Month,Debit Card,Smartphone,0,26,506.41,64,2.0,406.59,0.16756040113799664,84.85426274029288,3,Budget Customers
244,Female,49,Nashville,TN,Central,2019-03-04,71,P004,12 Month,Bank Transfer,Smartphone,0,15,385.78000000000003,71,4.0,312.27,0.6906021859071213,266.4205112792493,2,High-Value At Risk
245,Female,29,Philadelphia,PA,East,2014-04-06,120,P003,12 Month,Bank Transfer,5G Device,0,17,360.27,17,0.0,356.38,0.16085395927369509,57.95085590753413,3,Budget Customers
246,Female,46,Kansas City,MO,Central,2018-01-17,84,P002,Month-to-Month,Bank Transfer,Smartphone,0,17,325.16,35,3.0,143.66,0.5350736541759055,173.98454939183745,2,High-Value At Risk
247,Female,21,Charlotte,NC,South,2016-11-11,99,P008,24 Month,Credit Card,Smartphone,0,17,1767.35,77,1.0,1007.54,0.31726573160849325,560.7195907582706,3,Budget Customers
248,Male,27,Atlanta,GA,South,2018-11-12,74,P003,12 Month,Credit Card,5G Device,0,19,509.0,43,2.0,357.57,0.6442010785999215,327.89834900736,2,High-Value At Risk
249,Male,26,St. Louis,MO,Central,2016-12-11,98,P003,12 Month,Wallet,Tablet,0,23,440.17,21,3.0,367.74,0.3919928379735157,172.54348749080242,0,Growth Customers
250,Male,44,New York,NY,East,2018-09-15,76,P003,12 Month,Credit Card,Smartphone,0,23,513.02,16,0.0,308.67,0.6032619082659363,309.4854241785906,2,High-Value At Risk
251,Female,35,Los Angeles,CA,West,2019-03-25,70,P006,Month-to-Month,Debit Card,Tablet,0,14,1181.6200000000001,37,2.0,342.91,0.654573947721373,773.4576681065289,2,High-Value At Risk
252,Female,24,Detroit,MI,Central,2014-12-07,120,P006,Month-to-Month,Credit Card,5G Device,0,18,814.11,0,2.0,597.65,0.1817972496818077,148.00295893845646,3,Budget Customers
253,Male,47,New York,NY,East,2019-09-08,64,P007,12 Month,Credit Card,Feature Phone,0,21,1545.54,76,1.0,990.8100000000001,0.724924828677606,1120.4003197143873,2,High-Value At Risk
254,Male,44,New York,NY,East,2014-03-20,120,P001,Month-to-Month,Debit Card,5G Device,0,22,274.14,26,1.0,111.65,0.1551879716830112,42.54323055718069,3,Budget Customers
255,Male,42,Nashville,TN,Central,2016-06-12,104,P007,12 Month,Wallet,Smartphone,0,20,1370.66,0,3.0,1093.13,0.3547517248210446,486.24399914321305,0,Growth Customers
256,Female,42,Chicago,IL,North,2016-09-07,101,P002,Month-to-Month,Debit Card,Smartphone,0,25,370.27,17,0.0,263.73,0.3153276644902034,116.75637433078761,3,Budget Customers
257,Female,27,Denver,CO,North,2019-09-12,64,P004,12 Month,Debit Card,5G Device,0,23,733.01,39,2.0,520.64,0.7503677860350624,550.0270908415611,2,High-Value At Risk
258,Male,54,Boston,MA,East,2014-06-14,120,P001,Month-to-Month,Credit Card,Tablet,0,17,191.3,0,4.0,87.73,0.1892048966317225,36.19489672564851,0,Growth Customers
259,Male,37,Cincinnati,OH,Central,2014-10-18,120,P004,12 Month,Cash,Smartphone,0,25,745.72,33,0.0,576.98,0.15650368897626776,116.7079309433824,3,Budget Customers
260,Female,41,Phoenix,AZ,West,2015-01-20,120,P014,12 Month,Debit Card,5G Device,0,15,1821.58,0,1.0,997.97,0.16399061952866406,298.7220327210239,3,Budget Customers
261,Male,43,Denver,CO,North,2017-05-25,92,P001,Month-to-Month,Bank Transfer,Smartphone,0,17,196.64,6,1.0,67.99,0.4255987935500106,83.68974676367408,3,Budget Customers
262,Female,26,Portland,OR,West,2018-08-01,78,P006,Month-to-Month,Debit Card,Smartphone,0,22,1348.44,9,3.0,939.93,0.6408601834962894,864.1615058337364,2,High-Value At Risk
263,Male,63,Denver,CO,North,2015-02-05,120,P003,12 Month,Credit Card,Smartphone,0,26,683.94,55,1.0,399.24,0.15015714515181372,102.69847785513149,3,Budget Customers
264,Male,38,Portland,OR,West,2016-01-09,109,P014,12 Month,Bank Transfer,Smartphone,0,19,1783.43,78,2.0,1279.9,0.25256803427516317,450.43740936735423,1,Premium Loyalists
265,Female,38,Seattle,WA,North,2016-06-20,103,P001,Month-to-Month,Credit Card,Smartphone,0,21,234.88,0,4.0,128.08,0.34792891027348344,81.7215424450358,0,Growth Customers
266,Male,33,Dallas,TX,South,2014-12-06,120,P014,12 Month,Wallet,Smartphone,0,22,2515.19,17,0.0,1323.82,0.14818057399599874,372.70229790899606,1,Premium Loyalists
